idx,dataset_source,Type_1,Type_4,sbert_euclid,sbert_cosine,sbert_norm,meteor,meteor_inv,meteor_norm,rouge_l,rouge_l_inv,rougel_norm,bertscore_f1,bertscore_inv,jaccard,jaccard_div,edit_norm,SDS,drift_category
4826,paws,"Phaecadophora fimbriata is a moth of the Tortricidae family . It is found in Thailand , Japan , Taiwan , China , India , Java and New Guinea .","The moth Phaecadophora fimbriata belongs to the Tortricidae family. Its distribution includes Thailand, Japan, Taiwan, China, India, Java, and New Guinea.",0.3139817416667938,0.95070785,0.254231210389219,0.7248858447488584,0.2751141552511416,0.2749043474813156,0.6511627906976744,0.34883720930232565,0.3237924865831844,0.93920356,0.06079644,0.5769230769230769,0.42307692307692313,0.2857142857142857,0.27227809304643136,Low Drift
4827,paws,"`` But when morning shook , still the war flag broke out its folds in the foggy dew ''","Yet, as morning shook free, the war flag unfurled within the hazy dew.",0.4966665506362915,0.8766612,0.4405422201927888,0.4473527070063694,0.5526472929936306,0.5525178131942076,0.4827586206896552,0.5172413793103448,0.4986737400530504,0.90112525,0.09887475,0.2857142857142857,0.7142857142857143,0.4883720930232558,0.47456364276512486,High Drift
4828,paws,"On 26 February 1976 , the Royal Thai Government officially handed over Korat to the USAF .","On February 26, 1976, the Thai Government ceded control of Korat to the USAF.",0.3542642295360565,0.93724847,0.29531328521885347,0.6783515447334848,0.3216484552665152,0.32145211617976166,0.689655172413793,0.31034482758620696,0.28381962864721494,0.95364755,0.046352446,0.5882352941176471,0.4117647058823529,0.36666666666666664,0.2982423200967074,Low Drift
4829,paws,Ratheesh lives in Thrissur with his wife Dr. Anu Ratheesh Vega and son Nadhin Ratheesh Vega .,Ratheesh makes his home in Thrissur with his wife Dr. Anu Ratheesh Vega and son Nadhin Ratheesh Vega.,0.30005407333374023,0.95498395,0.2400270849012936,0.9248285322359396,0.07517146776406036,0.07490378946240017,0.8823529411764706,0.11764705882352944,0.08371040723981908,0.9850964,0.014903605,0.8,0.19999999999999996,0.12871287128712872,0.17573909028122003,Low Drift
4830,paws,Religious institute -- `` a society in which members ... pronounce public vows ... and lead a life of brothers or sisters in common '' .,A religious institute is a communal body whose members make public commitments and share a life together as brothers or sisters.,0.5901793837547302,0.8258443,0.5359112356362021,0.476748488960158,0.523251511039842,0.5231135230546148,0.5365853658536585,0.46341463414634154,0.4427767354596624,0.90754634,0.09245366,0.37037037037037035,0.6296296296296297,0.5294117647058824,0.5147247930845767,High Drift
4831,paws,"Sheffield Wednesday signed Kevin Pressman from Huddersfield Town on a free transfer on 12 July , 2002 , as backup to Evans .","Kevin Pressman joined Sheffield Wednesday from Huddersfield Town on a free transfer on July 12, 2002, to serve as Evans' backup.",0.2500227391719818,0.96874434,0.18900265412307043,0.8763660919777843,0.12363390802221574,0.12338025647605719,0.6829268292682926,0.3170731707317074,0.29080675422138846,0.9378236,0.062176406,0.8571428571428571,0.1428571428571429,0.421875,0.19623899461333139,Low Drift
4832,paws,"Recently , Sexson lived with his wife Kerry in Ridgefield , Washington , and since 2014 has been a baseball trainer at the Summit High School in Bend , Oregon .","Sexson, who recently lived in Ridgefield, WA with wife Kerry, has served as a baseball coach at Summit High in Bend, OR since 2014.",0.4446597397327423,0.9011389,0.3875031004610471,0.594315245478036,0.40568475452196395,0.40551273853195585,0.52,0.48,0.46,0.92525864,0.07474136,0.5483870967741935,0.4516129032258065,0.5625,0.40560440798301944,Medium Drift
4833,paws,"It grows in sandy well drained soils , often over limestone , in sunny positions .","It thrives in sunny spots with well-drained sandy soil, often atop limestone.",0.46208521723747253,0.89323854,0.4052744648592645,0.5897435897435898,0.41025641025641024,0.4100857174663253,0.5384615384615384,0.46153846153846156,0.44082840236686394,0.91756433,0.08243567,0.47058823529411764,0.5294117647058824,0.6463414634146342,0.41334750288219657,Medium Drift
4834,paws,"José Francisco Blake Mora inaugurated a boulevard in Tijuana , Baja California called `` Felipe Calderón '' on 11 October 2012 .","On October 11, 2012, José Francisco Blake Mora unveiled a road in Tijuana, Baja California, named 'Felipe Calderón'.",0.5224372744560242,0.8635297,0.4668244798141949,0.8516710069444444,0.14832899305555558,0.148082489146165,0.631578947368421,0.368421052631579,0.34412955465587053,0.9443607,0.055639327,0.7142857142857143,0.2857142857142857,0.5078125,0.37853709664892404,Medium Drift
4835,paws,"Quoted 35 mm equivalent focal lengths typically ignore depth of field ( DOF ) , which depends on both focal length and aperture .","Listed 35mm-equivalent focal lengths often overlook depth of field (DOF), as it is determined by both focal length and aperture.",0.6068242192268372,0.8158824,0.5528864626532459,0.5923507462686568,0.4076492537313432,0.4074778063373436,0.5853658536585366,0.41463414634146345,0.3921200750469044,0.93906784,0.06093216,0.39285714285714285,0.6071428571428572,0.3023255813953488,0.49165145386879716,High Drift
4836,paws,"If an AutoNumber is a random integer , the codice _ 3 property determines whether it is of the start + increment or long form .","For an AutoNumber that is a random integer, the 'codice _ 3' property specifies its format as 'start + increment' or 'long form'.",0.42043405771255493,0.91161764,0.36279655093554763,0.7164442967014701,0.28355570329852986,0.2833483388132328,0.6976744186046512,0.3023255813953488,0.2754919499105546,0.9321362,0.06786382,0.5925925925925926,0.40740740740740744,0.2868217054263566,0.32944598830608607,Low Drift
4837,paws,"Various authors explored the Soweto riots in novels , including Miriam Tlali , Mothobi Mutloatse and Mbulelo Mzamane .","Authors such as Miriam Tlali, Mothobi Mutloatse, and Mbulelo Mzamane addressed the Soweto riots in their novels.",0.2100573629140854,0.97793806,0.14824398540950745,0.7956926017126685,0.20430739828733147,0.20407709652127862,0.48484848484848486,0.5151515151515151,0.4965034965034965,0.9618565,0.038143516,0.65,0.35,0.7711864406779662,0.2290625098506595,Low Drift
4838,paws,"Aburao 's school friend Dilip Prabhavalkar ( Gunawant ) , who has now become a minister , attends his show .","Minister Dilip Prabhavalkar (Gunawant), Aburao's former school friend, attends his show.",0.40215709805488586,0.91913474,0.34415680289536993,0.6720173765628311,0.3279826234371689,0.327788117684184,0.5,0.5,0.4807692307692308,0.9178511,0.08214891,0.6470588235294118,0.3529411764705882,0.4722222222222222,0.3682055514279049,Medium Drift
4839,paws,This model is based on the social-cognitive framework of Bandura ( 1986 ) and Goffman 's work on the management of identity .,This model incorporates Bandura's 1986 social-cognitive theory and Goffman's ideas on identity presentation.,0.45360279083251953,0.89712226,0.39662366659089215,0.46744607941947186,0.5325539205805281,0.532418625043793,0.4864864864864864,0.5135135135135136,0.4948024948024949,0.9306447,0.06935531,0.5,0.5,0.592,0.4434184239237928,Medium Drift
4840,paws,It is now a recreation reserve managed by the Highland Park Progressive Association ( HPPA ) in partnership with the Wellington City Council ( WCC ) .,"Currently, the Highland Park Progressive Association (HPPA) and the Wellington City Council (WCC) jointly oversee this recreation reserve.",0.38960444927215576,0.92410433,0.3313549903986862,0.5981536269997809,0.4018463730002191,0.40167324604595,0.55,0.44999999999999996,0.4288461538461538,0.93334126,0.066658735,0.46153846153846156,0.5384615384615384,0.64,0.36491687421763247,Medium Drift
4841,paws,"The church formerly contains an organ now in the Central Methodist Church , Saltergate , Chesterfield .","An organ that was once in this church is now at Central Methodist Church, Saltergate, Chesterfield.",0.20787589251995087,0.9783938,0.14601921393408798,0.6602112676056339,0.33978873239436613,0.33959764374961776,0.5333333333333333,0.4666666666666667,0.4461538461538462,0.9291535,0.0708465,0.5,0.5,0.4077669902912621,0.24476182634114557,Low Drift
4842,paws,"Michele Emmer was the father of mathematician , writer and director Luciano Emmer .","Michele Emmer's son was Luciano Emmer, the mathematician, writer and director.",0.3126448094844818,0.95112664,0.252867740780933,0.7812500000000001,0.2187499999999999,0.21852387843704765,0.6666666666666666,0.33333333333333337,0.30769230769230776,0.9488463,0.05115372,0.6923076923076923,0.3076923076923077,0.4457831325301205,0.25696388169443085,Low Drift
4843,paws,He has supported John Barrymore in `` Maryland '' ( 1940 ) and Walter Brennan in `` The Great Profile '' ( 1940 ) .,"He lent support to John Barrymore's 'Maryland' and Walter Brennan's 'The Great Profile', both released in 1940.",0.5846163034439087,0.8291119,0.530237731001777,0.7046139325516391,0.29538606744836093,0.2951821270916166,0.6857142857142857,0.3142857142857143,0.28791208791208794,0.91214836,0.08785164,0.6,0.4,0.43478260869565216,0.4347614816018071,Medium Drift
4844,paws,"Lewis was also a member of the Oakland Raiders , Seattle Seahawks , Detroit Lions , Jacksonville Jaguars , Cleveland Browns and Virginia Destroyers .","Lewis had stints with the Oakland Raiders, Seattle Seahawks, Detroit Lions, Jacksonville Jaguars, Cleveland Browns, and Virginia Destroyers.",0.2980964481830597,0.95556927,0.23803060188391773,0.7566778900112233,0.24332210998877668,0.24310310046923655,0.7894736842105262,0.21052631578947378,0.1801619433198382,0.95063865,0.04936135,0.6521739130434783,0.34782608695652173,0.15436241610738255,0.22747136988816558,Low Drift
4845,paws,Ernest Renan visited Chalaaboun during his mission to Lebanon and described what he found in his book Mission de Phénicie ( 1865-1874 ) .,"During his Lebanese mission, Ernest Renan explored Chalaaboun and documented his discoveries in his work Mission de Phénicie (1865-1874).",0.42369431257247925,0.91024166,0.36612152020144273,0.582287961055982,0.417712038944018,0.41754350407829993,0.5454545454545454,0.4545454545454546,0.43356643356643365,0.9414199,0.0585801,0.48,0.52,0.5620437956204379,0.3898948996498124,Medium Drift
4846,paws,"In May 1955 , a new Balkan Express was launched from Bulgaria to Athens and Istanbul via Vienna ( bypassing Graz and Belgrade ) .","A new Balkan Express, connecting Bulgaria to Athens and Istanbul, began operating in May 1955, rerouted through Vienna to avoid Graz and Belgrade.",0.3977868854999542,0.92088276,0.33969984383698704,0.7231168926886792,0.2768831073113208,0.27667381153919673,0.5909090909090909,0.40909090909090906,0.38636363636363635,0.93927115,0.060728848,0.5769230769230769,0.42307692307692313,0.5821917808219178,0.33642739588275883,Low Drift
4847,paws,Corey played the part of Carter in Ryan Little 's 2007 film `` House of Fears '' .,"In Ryan Little's 2007 movie 'House of Fears', Corey acted as Carter.",0.4719298183917999,0.8886413,0.41531447635514296,0.7253741344650435,0.2746258655349565,0.27441591643670327,0.5714285714285715,0.4285714285714285,0.40659340659340654,0.93176204,0.06823796,0.5882352941176471,0.4117647058823529,0.7804878048780488,0.3853905504191077,Medium Drift
4848,paws,He then became Associate Director of the BPI Capital Corporation 's Strategic Planning Group and Ayala Corporation 's Vice President and Chief Legal Counsel .,"Subsequently, he became Associate Director for BPI Capital Corp.'s Strategic Planning Group and VP, Chief Legal Counsel at Ayala Corporation.",0.18897737562656403,0.98214376,0.12674557106220247,0.6329113924050632,0.3670886075949368,0.3669054205059628,0.6222222222222222,0.37777777777777777,0.35384615384615387,0.9529505,0.047049522,0.6153846153846154,0.3846153846153846,0.47468354430379744,0.2201976575077448,Low Drift
4849,paws,Ziyrik ( also Zeyrik ) is a town in the Azerbaijan of Lachin Rayon .,"Ziyrik, also called Zeyrik, is a town in Azerbaijan's Lachin Rayon.",0.1328807920217514,0.9911715,0.06953549871465406,0.8066666666666668,0.19333333333333325,0.19309985528219964,0.8333333333333334,0.16666666666666663,0.13461538461538464,0.9585803,0.041419685,0.7142857142857143,0.2857142857142857,0.27941176470588236,0.10726434720830928,Low Drift
4850,paws,"Godella is a municipality in the `` Comarca '' of Horta Nord , province Valencia , Spain .","Godella is a town in Spain, located in the Valencia province's Horta Nord Comarca.",0.3814750015735626,0.92723835,0.3230641772850294,0.7259579263711495,0.27404207362885047,0.27383195556043627,0.5,0.5,0.4807692307692308,0.919191,0.080809,0.6875,0.3125,0.6333333333333333,0.344758743636951,Low Drift
4851,paws,Achieving this will promote the player 's team to a playoff of eight teams that will determine the gold and silver medal recipients .,"This achievement secures the team a spot in an eight-team playoff, where gold and silver medals will be awarded.",0.5490381121635437,0.8492786,0.49395333066318,0.4423533091781142,0.5576466908218858,0.5575186580261757,0.46511627906976744,0.5348837209302326,0.5169946332737031,0.9142022,0.08579779,0.3333333333333333,0.6666666666666667,0.6015037593984962,0.5112746566578837,High Drift
4852,paws,The energy density of methanol is an order of magnitude higher than even heavily compressed hydrogen and 15 times greater than that of lithium-ion batteries .,Methanol's energy density is ten times greater than that of highly compressed hydrogen and 15 times that of lithium-ion batteries.,0.22488950192928314,0.97471243,0.16337053486403716,0.640881812283737,0.359118187716263,0.35893269370402464,0.5833333333333334,0.41666666666666663,0.3942307692307692,0.9423411,0.05765891,0.6153846153846154,0.3846153846153846,0.4050632911392405,0.24865501350538105,Low Drift
4853,paws,Another unique feature of traditional houses is their special design for the cooling of the interior in summer and heating in winter .,"A unique aspect of traditional homes is their design, which cools interiors in summer and heats them in winter.",0.31182584166526794,0.95138234,0.25203251686573686,0.5849713157152261,0.4150286842847739,0.41485937276068846,0.6829268292682926,0.3170731707317074,0.29080675422138846,0.95722556,0.04277444,0.37037037037037035,0.6296296296296297,0.3582089552238806,0.2923527355158575,Low Drift
4854,paws,"Due to the results in the last round Kevin Gleason received + 30 kg , Gianni Morbidelli + 20 kg and Pepe Oriola + 10 kg .","Following the last round's outcomes, Kevin Gleason was assigned +30 kg, Gianni Morbidelli +20 kg, and Pepe Oriola +10 kg.",0.4149251878261566,0.9139186,0.357178332774985,0.7281856449771689,0.27181435502283113,0.2716035921733443,0.7441860465116279,0.2558139534883721,0.2271914132379249,0.95782834,0.042171657,0.5833333333333334,0.41666666666666663,0.371900826446281,0.31406600074724483,Low Drift
4855,paws,"They came to Russia from Poland in the 18th century , and their language contains Russian , German and Polish words .","They moved from Poland to Russia in the 18th century; their language features Russian, German, and Polish words.",0.2814614474773407,0.96039,0.22106540484838816,0.824239417989418,0.17576058201058198,0.17552201777961543,0.7567567567567567,0.2432432432432433,0.21413721413721426,0.9587917,0.041208327,0.8,0.19999999999999996,0.3162393162393162,0.21057108929239884,Low Drift
4856,paws,"His parents were Anna Hostetter Halderman ( 1822-1866 ) , a local businessman and Müller , and William Halderman ( 1828-1919 ) .","He was born to Anna Hostetter Halderman (1822-1866), a local businessman and Müller, and William Halderman (1828-1919).",0.30259835720062256,0.95421714,0.24262187151294295,0.8286065070595459,0.17139349294045414,0.17115366471843982,0.8205128205128205,0.17948717948717952,0.14792899408284033,0.9516939,0.048306108,0.65,0.35,0.15625,0.2093896546680218,Low Drift
4857,paws,"In a sense , the flat functions are the antitheses of the analytic functions .","Broadly, flat functions are essentially the opposite of analytic ones.",0.5532160401344299,0.846976,0.49821418838601533,0.2362204724409449,0.7637795275590551,0.7637111569447451,0.5217391304347826,0.4782608695652174,0.4581939799331104,0.92072135,0.07927865,0.42857142857142855,0.5714285714285714,0.5384615384615384,0.5433095404071803,High Drift
4858,paws,"John Benezet was a native of Philadelphia , the son of Daniel Benezet , a prominent Philadelphia merchant .","John Benezet, born in Philadelphia, was the son of Daniel Benezet, a notable merchant there.",0.2356785535812378,0.9722279,0.1743737437210701,0.6593378034201363,0.34066219657986374,0.3404713607467465,0.6451612903225806,0.3548387096774194,0.3300248138957817,0.9560948,0.0439052,0.625,0.375,0.3925233644859813,0.23872348116114772,Low Drift
4859,paws,The cyclone dissolved on September 24 into a tropical depression and was weakened the next day .,"By September 24, the cyclone had degraded into a tropical depression, further weakening the following day.",0.4315093755722046,0.9068999,0.374091708239357,0.6552169421487604,0.34478305785123964,0.3445934147420794,0.5625,0.4375,0.41586538461538464,0.9441457,0.05585432,0.42857142857142855,0.5714285714285714,0.5377358490566038,0.37654678481510706,Medium Drift
4860,paws,"The oldest of these are the channels : the Bridgewater Canal , Trent and Mersey Canal , the Weaver Navigation and the Manchester Ship Canal .","Among the oldest channels are the Bridgewater Canal, Trent and Mersey Canal, Weaver Navigation, and Manchester Ship Canal.",0.2806288003921509,0.9606239,0.22021623014072206,0.7460271690375497,0.25397283096245027,0.25375690414073176,0.7999999999999999,0.20000000000000007,0.16923076923076935,0.9545241,0.0454759,0.8125,0.1875,0.24822695035460993,0.21672727275873344,Low Drift
4861,paws,"BBC South East is the BBC English region serving Kent , West Sussex , part of East Sussex and a small part of Surrey .","The BBC South East region covers the English counties of Kent, West Sussex, parts of East Sussex, and a small area of Surrey.",0.35974836349487305,0.93529046,0.30090627645621326,0.7635746606334842,0.23642533936651577,0.23620433367602853,0.7555555555555555,0.24444444444444446,0.21538461538461545,0.9415742,0.058425784,0.6666666666666666,0.33333333333333337,0.296,0.2708615556858568,Low Drift
4862,paws,"He was part of the Danish team that won the silver medal in men 's gymnastics in 1920 , the Swedish system event in 1920 .",He was a member of the Danish men's gymnastics team that secured the silver medal in the 1920 Swedish system event.,0.191300630569458,0.9817022,0.12911494143778735,0.7558951558462721,0.2441048441537279,0.24388606118532088,0.6521739130434783,0.34782608695652173,0.32274247491638797,0.94393384,0.056066155,0.7727272727272727,0.2272727272727273,0.5409836065573771,0.1907946720830142,Low Drift
4863,paws,"It also adds the personality of the character Audrey Hepburn , played by Holly Golightly .","It also incorporates the persona of Audrey Hepburn, a character portrayed by Holly Golightly.",0.5336084365844727,0.8576311,0.4782173838469442,0.6371428571428571,0.3628571428571429,0.3626727310316312,0.6428571428571429,0.3571428571428571,0.3324175824175824,0.9585596,0.041440427,0.5882352941176471,0.4117647058823529,0.4838709677419355,0.42594849299800924,Medium Drift
4864,paws,"Jarvis Bay is a summer village in Alberta , Canada , located on the eastern shore of Sylvan Lake south of Jarvis Bay Provincial Park .","Jarvis Bay, a summer village in Alberta, Canada, lies on Sylvan Lake's eastern shore, situated south of Jarvis Bay Provincial Park.",0.20680709183216095,0.9786155,0.1449291980945436,0.816630175761168,0.18336982423883197,0.1831334623934597,0.7555555555555555,0.24444444444444446,0.21538461538461545,0.96217775,0.037822247,0.7391304347826086,0.26086956521739135,0.26119402985074625,0.1666611344123412,Low Drift
4866,paws,"In 1939 , he joined Larry Clinton 's band and moved to Claude Thornhill in 1941 , to Will Bradley in 1942 .","He joined Larry Clinton's band in 1939, then Claude Thornhill's in 1941, and Will Bradley's in 1942.",0.3621200919151306,0.93443453,0.30332508248311063,0.7869377162629757,0.2130622837370243,0.21283451594649958,0.7,0.30000000000000004,0.27307692307692316,0.9324751,0.06752491,0.8333333333333334,0.16666666666666663,0.2897196261682243,0.2791773372945509,Low Drift
4867,paws,"The radical party of the people ( Narodna radikalna stranka ) was founded as a radical party in 1881 , but from 1919 it developed into a conservative direction .","Founded in 1881 as a radical group, the People's Radical Party (Narodna radikalna stranka) gradually adopted a conservative stance from 1919.",0.28328225016593933,0.95987564,0.22292234954718088,0.6147950908304498,0.3852049091695502,0.38502696558320276,0.37500000000000006,0.625,0.610576923076923,0.9416075,0.058392525,0.5555555555555556,0.4444444444444444,0.7080745341614907,0.3328741874603337,Low Drift
4868,paws,"Jeremy Horn lives in his hometown of Memphis , with his wife Denise and children Judah , Liam and Daisy .","Jeremy Horn resides in his native Memphis with his wife Denise and their children, Judah, Liam, and Daisy.",0.15276095271110535,0.9883323,0.0898102705141483,0.8254320987654322,0.17456790123456778,0.17432899179932454,0.8333333333333334,0.16666666666666663,0.13461538461538464,0.96484125,0.035158753,0.6842105263157895,0.3157894736842105,0.24528301886792453,0.11567503759143082,Low Drift
4869,paws,"As professor of Sociology at ETH Zurich , he worked on evolutionary game theory and agent-based computer simulations of social processes and phenomena .","As a Sociology professor at ETH Zurich, his work centered on agent-based computer simulations and evolutionary game theory concerning social behaviors and dynamics.",0.20466959476470947,0.9790553,0.1427492727940467,0.6903024958580515,0.3096975041419485,0.3094977060244788,0.5531914893617021,0.44680851063829785,0.425531914893617,0.9517638,0.04823619,0.5714285714285714,0.4285714285714286,0.6158536585365854,0.2326554878600472,Low Drift
4870,paws,"Kuklinski told him , after Hoffman gave him the money , that the deal was a cunning .","Kuklinski admitted to him, once paid, that the entire deal was a clever ruse.",0.6401318907737732,0.79511565,0.5868552745928934,0.42596904533625535,0.5740309546637447,0.5739076640572798,0.4827586206896552,0.5172413793103448,0.4986737400530504,0.91681045,0.08318955,0.35,0.65,0.5764705882352941,0.5666294455778021,High Drift
4871,paws,"The poetic cosmogony of Thales , who made water the first element , can be seen as a natural excess of this pre-socratic thinking .","Thales's universe theory, positing water as the fundamental element, seems a logical, perhaps extreme, outcome of early Greek philosophy.",0.6815212965011597,0.76776433,0.6290662390389112,0.1762114537444934,0.8237885462555066,0.8237375443875632,0.27906976744186046,0.7209302325581395,0.7101967799642217,0.88224953,0.117750466,0.20588235294117646,0.7941176470588236,0.7299270072992701,0.6842266082937037,High Drift
4873,paws,"Paavo Mikkonen ( born January 25 , 1942 ) is a former Finnish sports shooter .","Paavo Mikkonen, born January 25, 1942, is a retired Finnish sports shooter.",0.0788319930434227,0.99689287,0.01441385848016738,0.9139118457300276,0.0860881542699724,0.08582363564602738,0.9166666666666666,0.08333333333333337,0.04807692307692317,0.9580344,0.041965604,0.8461538461538461,0.15384615384615385,0.15384615384615385,0.03542842683269054,Low Drift
4874,paws,"Nicklas Kulti defeated Yevgeny Kafelnikov 6 -- 7 , 6 -- 3 , 6 -- 4","Nicklas Kulti prevailed over Yevgeny Kafelnikov, 6-7, 6-3, 6-4.",0.2680038511753082,0.96408695,0.20734068208296608,0.8972972972972975,0.10270270270270254,0.1024429929205615,0.8695652173913043,0.13043478260869568,0.09698996655518403,0.9381965,0.06180352,0.7272727272727273,0.2727272727272727,0.36363636363636365,0.16429100114492876,Low Drift
4875,paws,"Mudzuri defeated ZANU-PF candidate Amos Midzi in the March 2002 mayoral election by a large margin , receiving 262,275 votes against 56,796 votes for Midzi .","Mudzuri decisively won the March 2002 mayoral election against ZANU-PF's Amos Midzi, garnering 262,275 votes to Midzi's 56,796.",0.2141948789358139,0.9770602,0.15246362902648383,0.5916824934308088,0.4083175065691912,0.40814625259135306,0.44000000000000006,0.5599999999999999,0.543076923076923,0.9628475,0.03715253,0.5333333333333333,0.4666666666666667,0.5668789808917197,0.28172281254954556,Low Drift
4876,paws,It surrounds the modern city of Lakhish and the ancient city of Kiryat Gat .,It encircles the contemporary city of Lakhish and the historic city of Kiryat Gat.,0.3402462601661682,0.9421164,0.2810170662642962,0.7668240850059032,0.23317591499409684,0.23295396880451483,0.7857142857142857,0.2142857142857143,0.18406593406593413,0.96168184,0.038318157,0.5714285714285714,0.4285714285714286,0.3170731707317073,0.2520142203326675,Low Drift
4877,paws,"In the narrative , between the current and the next season , we found out that Guido is dead by a car accident .","Within the story, between seasons, it was revealed Guido passed away from a car crash.",0.40148118138313293,0.91940653,0.3434674696203827,0.23509403761504602,0.764905962384954,0.7648379178009844,0.3333333333333333,0.6666666666666667,0.6538461538461539,0.9285593,0.0714407,0.1724137931034483,0.8275862068965517,0.6517857142857143,0.48981729610165725,High Drift
4878,paws,"The Noir Bois , a Swiss settlement and the Paleolithic settlement Pré Monsieur are performed as a national heritage of Paleolithic and Medieval significance .","Switzerland's Noir Bois, a Swiss settlement, and the Paleolithic site Pré Monsieur are designated national heritage for their Paleolithic and Medieval significance.",0.3762800395488739,0.92920667,0.31776609789807525,0.7006168196178726,0.2993831803821274,0.2991803969321657,0.7391304347826085,0.26086956521739146,0.2324414715719066,0.9469305,0.053069472,0.625,0.375,0.25609756097560976,0.2969840324396596,Low Drift
4879,paws,"In many cases , the former burgh settlement would become a German suburb of the Slavic town ( `` Wiek '' , `` Wieck '' ) .","Often, the old fortified settlement grew into a German district of the Slavic town, 'Wiek' or 'Wieck'.",0.5117701292037964,0.86904573,0.45594559713711497,0.5856687751050372,0.41433122489496277,0.4141617115013,0.5714285714285715,0.4285714285714285,0.40659340659340654,0.90720505,0.092794955,0.375,0.625,0.47540983606557374,0.43771838190121026,Medium Drift
4880,paws,"The states that took part in this study were Aguascalientes , Chiapas , Chihuahua , Durango , Guerrero , Jalisco , Oaxaca , Sinaloa , Veracruz and Yucatan .","The study involved the states of Aguascalientes, Chiapas, Chihuahua, Durango, Guerrero, Jalisco, Oaxaca, Sinaloa, Veracruz, and Yucatan.",0.291622519493103,0.95747805,0.2314281689918456,0.7071635760903345,0.29283642390966547,0.2926317455953123,0.7027027027027027,0.29729729729729726,0.2702702702702703,0.9403256,0.059674382,0.6363636363636364,0.36363636363636365,0.2564102564102564,0.2514373045682239,Low Drift
4881,paws,"Cashel is a village in County Galway , in the province of Connacht , Ireland .","Cashel, a village, lies in County Galway, within Ireland's Connacht region.",0.12061460316181183,0.99272597,0.05702583222498871,0.4893410852713178,0.5106589147286822,0.5105172819977788,0.5599999999999999,0.44000000000000006,0.41846153846153855,0.9381386,0.061861396,0.5,0.5,0.41025641025641024,0.22001126342685673,Low Drift
4882,paws,"LaFlare confronted Roan Carneiro at UFC 208 on February 11 , 2017 , when he won the fight by unanimous decision .","LaFlare faced Roan Carneiro at UFC 208 on Feb. 11, 2017, securing a unanimous decision victory.",0.23217974603176117,0.9730464,0.17080548661568493,0.6366978609625668,0.36330213903743325,0.3631178560096583,0.6285714285714286,0.37142857142857144,0.3472527472527473,0.95608526,0.043914735,0.4583333333333333,0.5416666666666667,0.36283185840707965,0.24455741262189207,Low Drift
4883,paws,"Designed by the architect Henry L. Taylor , it was built by O. R. Woodcock .","Architect Henry L. Taylor designed it, and O. R. Woodcock built it.",0.33378756046295166,0.9442928,0.2744301646466296,0.6793478260869565,0.32065217391304346,0.32045554646699803,0.6153846153846153,0.3846153846153847,0.3609467455621303,0.9328925,0.0671075,0.7142857142857143,0.2857142857142857,0.5263157894736842,0.30093855719380347,Low Drift
4884,paws,"The journey begins from Mumbai to Kolhapur , Sindhudurg via Goa , Ajanta Ellora Caves , Nashik and back .","The Mumbai-originated trip travels to Kolhapur, Sindhudurg, passing via Goa, Ajanta Ellora Caves, Nashik, and back.",0.2931818962097168,0.9570222,0.23301849854565648,0.8497591583217138,0.15024084167828622,0.14999489112595,0.787878787878788,0.21212121212121204,0.18181818181818177,0.9435541,0.056445897,0.65,0.35,0.33043478260869563,0.20617371371622026,Low Drift
4885,paws,They can often be seen long before they are heard .,They are often seen well before being heard.,0.32092681527137756,0.94850296,0.2613141401835959,0.4893794252394836,0.5106205747605164,0.5104789309326612,0.5555555555555556,0.4444444444444444,0.4230769230769231,0.9570043,0.04299569,0.5454545454545454,0.4545454545454546,0.35294117647058826,0.34349965491207435,Low Drift
4886,paws,"The LFAC was officially established in 2005 and the first teams were Belfry Valls , Cornellà Bocs , Valls Fire and Alt Camp .","Established in 2005, the LFAC's inaugural teams included Belfry Valls, Cornellà Bocs, Valls Fire, and Alt Camp.",0.2834502160549164,0.959828,0.22309364947389287,0.7112184648416533,0.2887815351583467,0.2885756832148325,0.717948717948718,0.28205128205128205,0.25443786982248523,0.95450747,0.04549253,0.6666666666666666,0.33333333333333337,0.432,0.24245890029179928,Low Drift
4887,paws,These medium to large butterflies have red wings with black and yellow spots and a dark brown edge .,"These sizable butterflies have red wings adorned with black and yellow dots, edged in dark brown.",0.5120548605918884,0.86890006,0.4562359802988975,0.6072487515605492,0.39275124843945075,0.3925754890323421,0.6470588235294118,0.3529411764705882,0.32805429864253394,0.9479931,0.0520069,0.5,0.5,0.35,0.41786754571431367,Medium Drift
4888,paws,"The most other common countries of birth were China 14.7 % , Nepal 7.0 % , India 5.1 % , Philippines 2.6 % and England 1.9 % .","Other prevalent birth countries were China (14.7%), Nepal (7.0%), India (5.1%), Philippines (2.6%), and England (1.9%).",0.29563868045806885,0.9562987,0.23552404871571136,0.840506329113924,0.15949367088607602,0.1592503984319186,0.8444444444444444,0.15555555555555556,0.12307692307692313,0.94324464,0.056755364,0.782608695652174,0.21739130434782605,0.3492063492063492,0.19777989353119516,Low Drift
