idx,dataset_source,Type_2,Type_5_1st,Type_5_3rd,sds_step_a,sds_step_b,sds_e2e,sbert_step_a,sbert_step_b,meteor_step_a,meteor_step_b,rouge_step_a,rouge_step_b,jaccard_step_a,jaccard_step_b
65,mrpc,"For example , Anhalt said , a child could easily consume 12 ounces of soda, and that's just one example of empty calories.","Anhalt noted, for instance, that a child could easily drink 12 ounces of soda, a prime example of empty calories.","As Anhalt pointed out, a child can readily drink 12 ounces of soda, which offers many empty calories.",0.2586323586992544,0.42017664895269813,0.4518919772616563,0.20915622809350548,0.3762337098996009,0.3466454901681364,0.5511294834857406,0.319047619047619,0.4210526315789474,0.5833333333333334,0.38461538461538464
66,mrpc,"Kline 's opinion dealt specifically with the professional autonomy and legal protections afforded to an abortion provider, particularly a doctor, in delivering healthcare services.","Kline's view concentrated on the independence and legal safeguards for those who perform abortions, especially physicians, when providing medical care.","Kline's primary aim was to ensure abortion providers, particularly doctors, had legal security and professional independence in their practice.",0.4711816632715288,0.5468224422201439,0.5428158005406855,0.3405800499774199,0.40113414252602114,0.6763903886476063,0.7453439298641192,0.6577777777777778,0.7853658536585366,0.125,0.1388888888888889
67,mrpc,"The United Nations ' International Atomic Energy Agency (IAEA) works globally to promote the safe, secure, and peaceful use of nuclear science and technology.","The UN's IAEA operates worldwide to foster the secure, safe, and peaceful applications of nuclear science and technology.","The UN's IAEA oversees the secure, safe, and peaceful global use of nuclear science and technology.",0.31053679156058583,0.1934588938562162,0.3393503831807006,0.2298804565940904,0.18804854985515174,0.49161401659208664,0.25870437527118145,0.37142857142857133,0.14444444444444443,0.4074074074074074,0.6
68,mrpc,"Sixteen days later , as superheated Sixteen days later, as superheated air ripped through a breach in the space shuttle's wing during its fiery reentry, the craft disintegrated against the day sky.","Sixteen days afterward, intensely hot air, tearing through a structural flaw in the space shuttle's wing during its blazing atmospheric return, caused the vehicle to shatter against the daylight sky.","Sixteen days afterward, during its scorching re-entry, superheated air penetrated a structural flaw in the shuttle's wing, causing the craft to break apart high in the daytime sky.",0.42030932779681623,0.38377273981278986,0.43361576344242153,0.4391641102817654,0.36247131920010395,0.3777051017895788,0.4445644955619981,0.4063492063492064,0.3868852459016394,0.38461538461538464,0.4
69,mrpc,""" The free world and those who stand for freedom and peace must stand united against killer terror organizations like Hamas, ensuring a more stable world for future generations.",Countries cherishing freedom and peace must unite against brutal terrorist organizations such as Hamas to secure a stable world for future generations.,"Countries upholding liberty and peace should unite to counter violent terrorist groups, such as Hamas, thus securing global stability for future generations.",0.4721016019660567,0.3665295829574025,0.5881304708434766,0.4891770458456388,0.3282291296585953,0.5089768722933673,0.4479605258112265,0.38399999999999995,0.4000000000000001,0.3939393939393939,0.375
70,mrpc,"Powell fired back , accusing the president of failing to act responsibly and attempting to fire dissenters.","Powell countered, charging the president with irresponsible conduct and trying to remove opponents.",Powell then charged the president with irresponsible governance and conspiring to remove opponents.,0.5701785444706087,0.32219419806408195,0.6463883566508277,0.4890782616862759,0.40067334882928085,0.762968282121802,0.2551047899864134,0.6206896551724137,0.1538461538461538,0.21739130434782608,0.5294117647058824
71,mrpc,The memo on protecting sales of our flagship software product outlined a new strategy to combat illegal downloads and maintain market dominance in the coming fiscal year.,"A memo detailed a new strategy to combat piracy and retain market leadership for our flagship software, protecting its sales in the upcoming fiscal year.","A document presented strategies to combat software piracy and preserve our lead for our key software, guaranteeing its sales next fiscal year.",0.37921690296136357,0.5046975827356105,0.6075793511799914,0.33042148967208984,0.5391373192727419,0.41251235348285603,0.5145865941576993,0.4923076923076924,0.3914893617021275,0.5151515151515151,0.375
72,mrpc,"Also Tuesday , the United States confirmed the transfer of a high-profile prisoner from Guantanamo Bay.",The United States on Tuesday confirmed a high-profile detainee's transfer from Guantanamo Bay.,The U.S. confirmed Tuesday that a prominent prisoner was transferred from Guantanamo Bay.,0.32376687994927245,0.3898834512962266,0.4129867173571509,0.3361934532220146,0.331728830060941,0.31993145943515716,0.4852652490569306,0.2903225806451613,0.4689655172413792,0.6666666666666666,0.38095238095238093
73,mrpc,""" We had nothing to lose, so the personnel made a bold decision. Sean Sundwell, at Microsoft, took a massive stake.","Given there was no downside, the staff took a bold step. Sean Sundwell at Microsoft, for instance, made a huge investment.","Having no downside, the team made bold decisions. Sean Sundwell at Microsoft, for instance, committed substantially.",0.5222982275427281,0.37817354883224075,0.5500779444430995,0.4949024324085065,0.34995604296846483,0.5560521331710482,0.43559420985040376,0.5707317073170731,0.40540540540540554,0.3,0.44
74,mrpc,"Prosecutors said there is a lingering question regarding Waagner's letter, and the prosecutor needs more time.","The prosecution indicated that unanswered questions persist regarding Waagner's letter, requiring an extension.","The prosecution stated that doubts persist about Waagner's letter, necessitating an extension.",0.5555916954256921,0.38092083378928376,0.589270307423157,0.48991670432386214,0.4375504650671638,0.6630470738342932,0.3252861070782607,0.6451612903225807,0.2666666666666667,0.19230769230769232,0.5
75,mrpc,"His plan would cost billions, a stark contrast to the tax cut Bush proposed, drawing criticism from Gephardt for his plan.","Costing billions, his plan sharply contrasted Bush's proposed tax cut, leading Gephardt to criticize his initiative.","Gephardt condemned his multibillion-dollar plan, which sharply contrasted with Bush's suggested tax relief.",0.4309059199392619,0.47276305380417183,0.6302464629912213,0.3332891022567965,0.4069835069054755,0.5599254508206569,0.6241147483044327,0.5947368421052632,0.5187499999999999,0.34615384615384615,0.34782608695652173
76,mrpc,"There had been fears that the new cancer treatment wouldn't be safe for pregnancy, and that the long-term effects wouldn't be known for another year.","Concerns existed that the new cancer therapy might not be safe for pregnant women, and its lasting effects wouldn't be clear for a year.","The novel cancer therapy's safety during pregnancy was uncertain, and its lasting impacts would be unknown for a year.",0.3605004038947334,0.46293554556680927,0.5749639009332291,0.294754465168763,0.4139721591746922,0.49937069943907586,0.5616501391988589,0.41886792452830185,0.5111111111111111,0.36363636363636365,0.30303030303030304
77,mrpc,Prosecutors said Paracha could face many years in federal prison if convicted this year.,The prosecution indicated Paracha risks significant federal prison time upon conviction this year.,Prosecutors stated Paracha faced serious federal jail time upon this year's conviction.,0.39321800220751163,0.3639401545346139,0.42611071317175564,0.28660241189316354,0.2559679768143284,0.5951716642469566,0.5594891499223922,0.5111111111111111,0.4923076923076923,0.22727272727272727,0.3684210526315789
78,mrpc,More than half the songs on the album are available for Apple purchase.,A majority of the album's tracks are purchasable via Apple.,The majority of this album's songs are available for sale on Apple.,0.5174624180698553,0.4363351810027927,0.35152309855934094,0.41490432449197334,0.41432771390372897,0.7092657835400227,0.4886927633027765,0.6333333333333333,0.4500000000000001,0.21052631578947367,0.4117647058823529
79,mrpc,""" This deal makes little sense for the company and could trigger a strong statement from investors.",This transaction is disadvantageous to the business and could prompt a significant outcry from shareholders.,"This initiative is bad for the firm, bound to ignite substantial investor dissatisfaction.",0.6530740787306766,0.6866530337375649,0.7680246048530174,0.6531489117815159,0.6013884577093505,0.731730109921739,0.8648140812740589,0.5741935483870966,0.7642857142857142,0.24,0.16666666666666666
80,mrpc,"Smugglers in a van were pursued through Pinal County by officers, including Roger Vanderpool, who cornered them near a pickup.","Officers, among them Roger Vanderpool, chased a van of smugglers across Pinal County, trapping them by a pickup.","Officer Roger Vanderpool and his colleagues chased a smuggler's van through Pinal County, ultimately trapping it with a pickup truck.",0.3975937735071413,0.3907152765480474,0.5084865513302924,0.3032332966710172,0.37763016645294356,0.48353213541739165,0.44119870389422694,0.5947368421052632,0.37948717948717936,0.4583333333333333,0.3333333333333333
81,mrpc,"Tyco later said the loan to Mark Swartz was improper, lacking board approval and proper interest, a claim Charles Stillman contested.","Tyco later deemed Mark Swartz's loan unauthorized, citing its lack of board endorsement and insufficient interest terms, a point Charles Stillman disputed.","Tyco later deemed Mark Swartz's loan improper, alleging it lacked board approval and carried poor interest rates, a claim Charles Stillman disputed.",0.35051605550633474,0.28930568395392064,0.2306476180658232,0.249795758276726,0.27689844639374445,0.5531930027014955,0.333224384936196,0.45,0.2826086956521739,0.3333333333333333,0.4375
